BOARDID,TRADEDATE,SECID,OPEN,LOW,HIGH,CLOSE,OPENPOSITIONVALUE,VALUE,VOLUME,OPENPOSITION,SETTLEPRICE,SWAPRATE,WAPRICE,CHANGE,QTY,NUMTRADES,SHORTNAME,ASSETCODE,SECID_REQUESTED
RFUD,2025-03-17,MMU6,3840.8,3840.8,3840.8,3840.8,7178391.0,38408.0,1.0,186,3859.35,0.0,3840.8,2.37,1.0,1,MXI-9.26,MXI,MMU6
RFUD,2025-03-18,MMU6,3871.35,3871.35,3895.45,3877.8,7212708.0,155400.5,4.0,186,3877.8,0.0,3885.01,0.96,1.0,4,MXI-9.26,MXI,MMU6
RFUD,2025-03-19,MMU6,,,,,7167603.0,,,186,3853.55,0.0,,,,0,MXI-9.26,MXI,MMU6
RFUD,2025-03-20,MMU6,3853.55,3853.55,3880.5,3880.5,7217730.0,115876.0,3.0,186,3880.5,0.0,3862.53,,1.0,3,MXI-9.26,MXI,MMU6
RFUD,2025-03-21,MMU6,3840.0,3840.0,3840.0,3840.0,7219200.0,38400.0,1.0,188,3840.0,0.0,3840.0,-1.04,1.0,1,MXI-9.26,MXI,MMU6
RFUD,2025-03-24,MMU6,,,,,7185454.0,,,188,3822.05,0.0,,,,0,MXI-9.26,MXI,MMU6
RFUD,2025-03-25,MMU6,3787.0,3772.2,3787.0,3772.2,7190930.0,75592.0,2.0,190,3784.7,0.0,3779.6,,1.0,2,MXI-9.26,MXI,MMU6
RFUD,2025-03-26,MMU6,3814.8,3814.8,3814.8,3814.8,7164398.0,38148.0,1.0,188,3810.85,0.0,3814.8,1.13,1.0,1,MXI-9.26,MXI,MMU6
RFUD,2025-03-27,MMU6,3789.55,3750.1,3789.55,3771.7,7241664.0,414950.0,11.0,192,3771.7,0.0,3772.27,-1.13,1.0,11,MXI-9.26,MXI,MMU6
RFUD,2025-03-28,MMU6,3736.55,3700.0,3736.55,3734.8,7469600.0,446690.5,12.0,200,3734.8,0.0,3722.42,-0.98,1.0,10,MXI-9.26,MXI,MMU6
RFUD,2025-03-31,MMU6,3748.4,3676.1,3748.4,3676.1,7295610.0,259477.0,7.0,196,3722.25,0.0,3706.81,-1.57,1.0,5,MXI-9.26,MXI,MMU6
RFUD,2025-04-01,MMU6,3730.0,3658.6,3730.0,3714.55,7178000.0,222025.5,6.0,194,3700.0,0.0,3700.43,1.05,1.0,6,MXI-9.26,MXI,MMU6
RFUD,2025-04-02,MMU6,3678.15,3664.9,3678.15,3664.9,7109906.0,110079.5,3.0,194,3664.9,0.0,3669.32,-1.34,1.0,3,MXI-9.26,MXI,MMU6
RFUD,2025-04-03,MMU6,3668.45,3618.5,3668.45,3618.5,7309370.0,254118.0,7.0,202,3618.5,0.0,3630.26,-1.27,1.0,7,MXI-9.26,MXI,MMU6
RFUD,2025-04-04,MMU6,3611.4,3539.4,3640.1,3550.0,6816000.0,752919.0,21.0,192,3550.0,0.0,3585.33,-1.89,1.0,19,MXI-9.26,MXI,MMU6
RFUD,2025-04-07,MMU6,3531.5,3417.1,3531.5,3435.65,6921288.0,313471.0,9.0,198,3495.6,0.0,3483.01,-3.22,1.0,9,MXI-9.26,MXI,MMU6
RFUD,2025-04-08,MMU6,3510.0,3510.0,3510.0,3510.0,6995439.0,35100.0,1.0,198,3533.05,0.0,3510.0,2.16,1.0,1,MXI-9.26,MXI,MMU6
RFUD,2025-04-09,MMU6,3430.0,3430.0,3430.0,3430.0,6928600.0,68600.0,2.0,202,3430.0,0.0,3430.0,-2.28,1.0,2,MXI-9.26,MXI,MMU6
RFUD,2025-04-10,MMU6,3450.0,3450.0,3499.0,3499.0,6633755.0,278137.0,8.0,190,3491.45,0.0,3476.71,2.01,1.0,7,MXI-9.26,MXI,MMU6
RFUD,2025-04-11,MMU6,3500.0,3500.0,3532.75,3530.0,6918800.0,246909.5,7.0,196,3530.0,0.0,3527.28,0.89,1.0,7,MXI-9.26,MXI,MMU6
RFUD,2025-04-14,MMU6,3535.0,3518.35,3535.0,3518.35,6966333.0,141195.0,4.0,198,3518.35,0.0,3529.88,-0.33,1.0,4,MXI-9.26,MXI,MMU6
RFUD,2025-04-15,MMU6,3501.0,3501.0,3501.0,3501.0,7002000.0,35010.0,1.0,200,3501.0,0.0,3501.0,-0.49,1.0,1,MXI-9.26,MXI,MMU6
RFUD,2025-04-16,MMU6,3480.2,3470.0,3480.2,3470.0,7356400.0,3123204.0,90.0,212,3470.0,0.0,3470.23,-0.89,1.0,30,MXI-9.26,MXI,MMU6
RFUD,2025-04-17,MMU6,3468.0,3468.0,3468.0,3468.0,7282800.0,69360.0,2.0,210,3468.0,0.0,3468.0,-0.06,1.0,2,MXI-9.26,MXI,MMU6
RFUD,2025-04-18,MMU6,3484.35,3430.1,3484.35,3430.1,7253190.0,69144.5,2.0,210,3453.9,0.0,3457.23,-1.09,1.0,2,MXI-9.26,MXI,MMU6
RFUD,2025-04-21,MMU6,3482.25,3482.25,3482.25,3482.25,7205056.0,69645.0,2.0,206,3497.6,0.0,3482.25,1.52,1.0,2,MXI-9.26,MXI,MMU6
RFUD,2025-04-22,MMU6,3508.7,3500.35,3512.25,3500.35,7080201.0,105213.0,3.0,202,3505.05,0.0,3507.1,0.52,1.0,3,MXI-9.26,MXI,MMU6
RFUD,2025-04-23,MMU6,3561.5,3497.9,3561.5,3497.9,7147650.0,105659.5,3.0,204,3503.75,0.0,3521.98,-0.07,1.0,3,MXI-9.26,MXI,MMU6
RFUD,2025-04-24,MMU6,,,,,7143876.0,,,204,3501.9,0.0,,,,0,MXI-9.26,MXI,MMU6
RFUD,2025-04-25,MMU6,3556.5,3556.5,3556.5,3556.5,7255260.0,35565.0,1.0,204,3556.5,0.0,3556.5,,1.0,1,MXI-9.26,MXI,MMU6
RFUD,2025-04-28,MMU6,,,,,7321866.0,,,204,3589.15,0.0,,,,0,MXI-9.26,MXI,MMU6
RFUD,2025-04-29,MMU6,3577.8,3559.35,3577.8,3559.35,7356648.0,142927.5,4.0,208,3536.85,0.0,3573.19,,1.0,3,MXI-9.26,MXI,MMU6
RFUD,2025-04-30,MMU6,3510.15,3487.0,3510.15,3487.0,7392440.0,104907.5,3.0,212,3487.0,0.0,3496.92,-2.03,1.0,3,MXI-9.26,MXI,MMU6
RFUD,2025-05-02,MMU6,3504.1,3430.0,3504.1,3430.0,7546000.0,172241.0,5.0,220,3430.0,0.0,3444.82,-1.64,1.0,5,MXI-9.26,MXI,MMU6
RFUD,2025-05-05,MMU6,3430.0,3316.35,3430.0,3316.35,7454944.0,203544.0,6.0,224,3328.1,0.0,3392.4,-3.31,1.0,6,MXI-9.26,MXI,MMU6
RFUD,2025-05-06,MMU6,3373.45,3373.45,3393.7,3393.7,7349724.0,135343.0,4.0,216,3402.65,0.0,3383.58,2.33,1.0,4,MXI-9.26,MXI,MMU6
RFUD,2025-05-07,MMU6,,,,,7366464.0,,,216,3410.4,0.0,,,,0,MXI-9.26,MXI,MMU6
RFUD,2025-05-08,MMU6,3437.4,3437.4,3437.4,3437.4,7287288.0,68748.0,2.0,212,3437.4,0.0,3437.4,,1.0,2,MXI-9.26,MXI,MMU6
RFUD,2025-05-12,MMU6,3444.0,3444.0,3500.0,3465.0,7761600.0,763245.5,22.0,224,3465.0,0.0,3469.3,0.8,1.0,19,MXI-9.26,MXI,MMU6
RFUD,2025-05-13,MMU6,3460.0,3460.0,3460.0,3460.0,7750400.0,34600.0,1.0,224,3460.0,0.0,3460.0,-0.14,1.0,1,MXI-9.26,MXI,MMU6
RFUD,2025-05-14,MMU6,,,,,7737744.0,,,224,3454.35,0.0,,,,0,MXI-9.26,MXI,MMU6
RFUD,2025-05-15,MMU6,3430.0,3307.4,3455.0,3405.35,7559766.0,985215.5,29.0,222,3405.3,0.0,3397.29,,1.0,24,MXI-9.26,MXI,MMU6
RFUD,2025-05-16,MMU6,3411.8,3411.8,3411.8,3411.8,7549332.0,34118.0,1.0,222,3400.6,0.0,3411.8,0.19,1.0,1,MXI-9.26,MXI,MMU6
RFUD,2025-05-19,MMU6,3402.9,3402.9,3433.25,3418.8,7677376.0,102549.5,3.0,224,3427.4,0.0,3418.32,0.21,1.0,3,MXI-9.26,MXI,MMU6
RFUD,2025-05-20,MMU6,3446.3,3374.75,3446.3,3374.75,7475961.0,102666.0,3.0,222,3367.55,0.0,3422.2,-1.29,1.0,3,MXI-9.26,MXI,MMU6
RFUD,2025-05-21,MMU6,,,,,7374174.0,,,222,3321.7,0.0,,,,0,MXI-9.26,MXI,MMU6
RFUD,2025-05-22,MMU6,,,,,7388049.0,,,222,3327.95,0.0,,,,0,MXI-9.26,MXI,MMU6
RFUD,2025-05-23,MMU6,3283.75,3252.9,3283.75,3262.2,7611735.0,391577.5,12.0,230,3309.45,0.0,3263.15,,1.0,12,MXI-9.26,MXI,MMU6
RFUD,2025-05-26,MMU6,3336.0,3294.75,3503.45,3315.9,7324688.0,547818.5,16.0,224,3269.95,0.0,3423.87,1.65,1.0,11,MXI-9.26,MXI,MMU6
RFUD,2025-05-27,MMU6,,,,,7238784.0,,,224,3231.6,0.0,,,,0,MXI-9.26,MXI,MMU6
RFUD,2025-05-28,MMU6,3294.85,3294.85,3294.85,3294.85,7340480.0,32948.5,1.0,224,3277.0,0.0,3294.85,,1.0,1,MXI-9.26,MXI,MMU6
RFUD,2025-05-29,MMU6,,,,,7421680.0,,,224,3313.25,0.0,,,,0,MXI-9.26,MXI,MMU6
RFUD,2025-05-30,MMU6,,,,,7442288.0,,,224,3322.45,0.0,,,,0,MXI-9.26,MXI,MMU6
RFUD,2025-06-02,MMU6,3300.1,3300.1,3300.1,3300.1,7476448.0,66002.0,2.0,224,3337.7,0.0,3300.1,,1.0,2,MXI-9.26,MXI,MMU6
RFUD,2025-06-03,MMU6,,,,,7621712.0,,,224,3402.55,0.0,,,,0,MXI-9.26,MXI,MMU6
RFUD,2025-06-04,MMU6,,,,,7606144.0,,,224,3395.6,0.0,,,,0,MXI-9.26,MXI,MMU6
RFUD,2025-06-05,MMU6,3401.5,3256.45,3485.95,3414.0,8186400.0,1553245.0,46.0,240,3411.0,0.0,3376.62,,1.0,34,MXI-9.26,MXI,MMU6
RFUD,2025-06-06,MMU6,3411.0,3337.3,3452.0,3337.3,8676980.0,884938.5,26.0,260,3337.3,0.0,3403.61,-2.25,4.0,21,MXI-9.26,MXI,MMU6
RFUD,2025-06-09,MMU6,3477.0,3274.95,3484.0,3401.9,9746100.0,2292791.5,68.0,294,3315.0,0.0,3371.75,1.94,1.0,47,MXI-9.26,MXI,MMU6
RFUD,2025-06-10,MMU6,3350.0,3350.0,3350.0,3350.0,9849000.0,67000.0,2.0,294,3350.0,0.0,3350.0,-1.53,1.0,2,MXI-9.26,MXI,MMU6
RFUD,2025-06-11,MMU6,3363.15,3363.15,3363.15,3363.15,9954924.0,33631.5,1.0,296,3363.15,0.0,3363.15,0.39,1.0,1,MXI-9.26,MXI,MMU6
RFUD,2025-06-13,MMU6,3364.0,3364.0,3383.65,3383.65,9744912.0,202822.5,6.0,288,3383.65,0.0,3380.38,0.61,2.0,5,MXI-9.26,MXI,MMU6
RFUD,2025-06-16,MMU6,3359.5,3359.5,3359.5,3359.5,9641808.0,67190.0,2.0,288,3347.85,0.0,3359.5,-0.71,1.0,2,MXI-9.26,MXI,MMU6
RFUD,2025-06-17,MMU6,3343.5,3343.5,3397.9,3397.9,9785952.0,134798.5,4.0,288,3397.9,0.0,3369.96,1.14,1.0,4,MXI-9.26,MXI,MMU6
RFUD,2025-06-18,MMU6,3389.3,3363.45,3407.5,3363.45,9350391.0,305168.0,9.0,278,3363.45,0.0,3390.76,-1.01,1.0,9,MXI-9.26,MXI,MMU6
RFUD,2025-06-19,MMU6,3373.85,3373.85,3560.6,3415.9,12502194.0,2331697.5,67.0,366,3415.9,0.0,3480.15,1.56,1.0,28,MXI-9.26,MXI,MMU6
RFUD,2025-06-20,MMU6,3430.5,3407.7,3471.4,3407.7,13039488.0,376078.5,11.0,384,3395.7,0.0,3418.9,-0.24,1.0,11,MXI-9.26,MXI,MMU6
RFUD,2025-06-23,MMU6,3386.4,3386.4,3392.7,3391.75,12888650.0,169466.0,5.0,380,3391.75,0.0,3389.32,-0.47,1.0,5,MXI-9.26,MXI,MMU6
RFUD,2025-06-24,MMU6,3386.65,3321.4,3392.05,3362.95,13561674.0,1004348.5,30.0,404,3356.85,0.0,3347.83,-0.85,1.0,30,MXI-9.26,MXI,MMU6
RFUD,2025-06-25,MMU6,3365.25,3359.2,3377.9,3377.9,13444042.0,404053.0,12.0,398,3377.9,0.0,3367.11,0.45,1.0,12,MXI-9.26,MXI,MMU6
RFUD,2025-06-26,MMU6,3368.85,3368.85,3385.7,3380.95,13659038.0,337872.0,10.0,404,3380.95,0.0,3378.72,0.09,1.0,10,MXI-9.26,MXI,MMU6
RFUD,2025-06-27,MMU6,3360.15,3360.15,3388.55,3388.55,13819776.0,202343.0,6.0,408,3387.2,0.0,3372.38,0.22,1.0,6,MXI-9.26,MXI,MMU6
RFUD,2025-06-30,MMU6,3387.95,3387.3,3387.95,3387.3,14009236.0,101632.0,3.0,412,3400.3,0.0,3387.73,-0.04,1.0,3,MXI-9.26,MXI,MMU6
RFUD,2025-07-01,MMU6,3416.95,3397.35,3416.95,3400.0,14144000.0,612707.0,18.0,416,3400.0,0.0,3403.93,0.38,1.0,11,MXI-9.26,MXI,MMU6
RFUD,2025-07-02,MMU6,3403.45,3368.1,3403.45,3368.1,14146020.0,304345.0,9.0,420,3368.1,0.0,3381.61,-0.94,1.0,9,MXI-9.26,MXI,MMU6
RFUD,2025-07-03,MMU6,3384.75,3367.8,3385.7,3384.7,14418822.0,304093.0,9.0,426,3384.7,0.0,3378.81,0.49,1.0,9,MXI-9.26,MXI,MMU6
RFUD,2025-07-04,MMU6,3366.2,3357.65,3379.4,3368.8,14418036.0,269387.5,8.0,428,3368.7,0.0,3367.34,-0.47,1.0,8,MXI-9.26,MXI,MMU6
RFUD,2025-07-07,MMU6,3320.0,3298.5,3320.0,3298.5,14132774.0,231540.0,7.0,428,3302.05,0.0,3307.71,-2.09,3.0,5,MXI-9.26,MXI,MMU6
RFUD,2025-07-08,MMU6,3310.35,3235.2,3372.0,3279.55,14509976.0,1546692.0,47.0,442,3282.8,0.0,3290.83,-0.57,1.0,33,MXI-9.26,MXI,MMU6
RFUD,2025-07-09,MMU6,3290.5,3198.6,3342.25,3249.3,14280640.0,622767.5,19.0,440,3245.6,0.0,3277.72,-0.92,1.0,16,MXI-9.26,MXI,MMU6
RFUD,2025-07-10,MMU6,,,,,14364680.0,,,440,3264.7,0.0,,,,0,MXI-9.26,MXI,MMU6
RFUD,2025-07-11,MMU6,3258.25,3190.3,3318.3,3190.3,13971543.0,1003670.0,31.0,438,3189.85,0.0,3237.65,,1.0,25,MXI-9.26,MXI,MMU6
RFUD,2025-07-14,MMU6,3159.75,3159.75,3255.15,3255.15,14778381.0,802870.5,25.0,454,3255.15,0.0,3211.48,2.03,1.0,25,MXI-9.26,MXI,MMU6
RFUD,2025-07-15,MMU6,3257.95,3203.3,3275.0,3255.75,14260185.0,520698.5,16.0,438,3255.75,0.0,3254.37,0.02,1.0,15,MXI-9.26,MXI,MMU6
RFUD,2025-07-16,MMU6,3267.95,3204.0,3317.0,3204.0,14799836.0,683747.5,21.0,452,3274.3,0.0,3255.94,-1.59,1.0,11,MXI-9.26,MXI,MMU6
RFUD,2025-07-17,MMU6,3274.9,3212.7,3278.45,3256.1,14131474.0,651796.0,20.0,434,3256.1,0.0,3258.98,1.63,1.0,16,MXI-9.26,MXI,MMU6
RFUD,2025-07-18,MMU6,3227.3,3227.3,3238.15,3238.0,13933821.0,290902.0,9.0,426,3270.85,0.0,3232.24,-0.56,1.0,9,MXI-9.26,MXI,MMU6
RFUD,2025-07-21,MMU6,3289.4,3238.0,3289.4,3238.0,12965358.0,843667.0,26.0,394,3290.7,0.0,3244.87,0.0,1.0,26,MXI-9.26,MXI,MMU6
RFUD,2025-07-22,MMU6,3285.65,3281.6,3285.65,3281.6,12942900.0,65672.5,2.0,394,3285.0,0.0,3283.63,1.35,1.0,2,MXI-9.26,MXI,MMU6
RFUD,2025-07-23,MMU6,3301.4,3301.4,3350.0,3312.9,12854052.0,597428.0,18.0,388,3312.9,0.0,3319.04,0.95,1.0,16,MXI-9.26,MXI,MMU6
RFUD,2025-07-24,MMU6,,,,,12776064.0,,,388,3292.8,0.0,,,,0,MXI-9.26,MXI,MMU6
RFUD,2025-07-25,MMU6,3298.0,3255.8,3299.95,3255.8,12892968.0,197108.5,6.0,396,3255.8,0.0,3285.14,,1.0,6,MXI-9.26,MXI,MMU6
RFUD,2025-07-28,MMU6,3265.15,3220.0,3291.5,3220.0,13202000.0,551801.0,17.0,410,3220.0,0.0,3245.89,-1.1,1.0,17,MXI-9.26,MXI,MMU6
RFUD,2025-07-29,MMU6,3216.05,3172.0,3291.55,3291.55,13290396.0,1000482.5,31.0,408,3257.45,0.0,3227.36,2.22,3.0,14,MXI-9.26,MXI,MMU6
RFUD,2025-07-30,MMU6,3219.05,3219.05,3233.9,3233.9,13639040.0,258384.0,8.0,422,3232.0,0.0,3229.8,-1.75,1.0,8,MXI-9.26,MXI,MMU6
RFUD,2025-07-31,MMU6,3232.0,3226.95,3238.6,3238.6,13403457.0,290865.0,9.0,414,3237.55,0.0,3231.83,0.14,1.0,9,MXI-9.26,MXI,MMU6
RFUD,2025-08-01,MMU6,3253.6,3245.0,3259.45,3245.0,13499200.0,130175.0,4.0,416,3245.0,0.0,3254.38,0.2,1.0,4,MXI-9.26,MXI,MMU6
RFUD,2025-08-04,MMU6,3234.9,3234.9,3255.05,3255.0,13684693.0,226931.5,7.0,418,3273.85,0.0,3241.88,0.31,1.0,7,MXI-9.26,MXI,MMU6
RFUD,2025-08-05,MMU6,,,,,13788566.0,,,418,3298.7,0.0,,,,0,MXI-9.26,MXI,MMU6
RFUD,2025-08-06,MMU6,,,,,13704548.0,,,418,3278.6,0.0,,,,0,MXI-9.26,MXI,MMU6
RFUD,2025-08-07,MMU6,3311.6,3311.6,3402.15,3379.2,14395392.0,838914.5,25.0,426,3379.2,0.0,3355.66,,1.0,24,MXI-9.26,MXI,MMU6
RFUD,2025-08-08,MMU6,3376.15,3323.3,3399.35,3373.1,15178950.0,1477350.5,44.0,450,3373.1,0.0,3357.61,-0.18,1.0,42,MXI-9.26,MXI,MMU6
RFUD,2025-08-11,MMU6,3421.35,3400.0,3435.55,3400.0,14892000.0,1402947.0,41.0,438,3400.0,0.0,3421.82,0.8,1.0,41,MXI-9.26,MXI,MMU6
RFUD,2025-08-12,MMU6,3467.7,3342.4,3506.25,3402.2,14765548.0,3029932.0,89.0,434,3402.2,0.0,3404.42,0.07,1.0,53,MXI-9.26,MXI,MMU6
RFUD,2025-08-13,MMU6,3404.25,3404.25,3465.45,3408.5,14861060.0,274429.0,8.0,436,3408.5,0.0,3430.36,0.18,1.0,7,MXI-9.26,MXI,MMU6
RFUD,2025-08-14,MMU6,3392.05,3392.05,3428.8,3428.8,14812416.0,306369.0,9.0,432,3428.8,0.0,3404.1,0.6,1.0,8,MXI-9.26,MXI,MMU6
RFUD,2025-08-15,MMU6,3433.6,3433.6,3475.15,3475.15,15082151.0,345380.0,10.0,434,3475.15,0.0,3453.8,1.35,1.0,10,MXI-9.26,MXI,MMU6
RFUD,2025-08-18,MMU6,3414.35,3410.25,3463.0,3463.0,14868406.0,342664.0,10.0,434,3425.9,0.0,3426.64,-0.35,1.0,9,MXI-9.26,MXI,MMU6
RFUD,2025-08-19,MMU6,3467.0,3454.05,3467.0,3459.0,15090680.0,449967.0,13.0,440,3429.7,0.0,3461.28,-0.12,1.0,11,MXI-9.26,MXI,MMU6
RFUD,2025-08-20,MMU6,3437.35,3396.2,3437.35,3414.15,15157938.0,341440.0,10.0,444,3413.95,0.0,3414.4,-1.3,1.0,10,MXI-9.26,MXI,MMU6
RFUD,2025-08-21,MMU6,3389.7,3389.7,3393.0,3393.0,14904636.0,67827.0,2.0,444,3356.9,0.0,3391.35,-0.62,1.0,2,MXI-9.26,MXI,MMU6
RFUD,2025-08-22,MMU6,3333.15,3333.15,3365.9,3365.9,14944596.0,268131.5,8.0,444,3365.9,0.0,3351.64,-0.8,1.0,8,MXI-9.26,MXI,MMU6
RFUD,2025-08-25,MMU6,3347.2,3330.0,3358.0,3330.0,14874444.0,267280.0,8.0,444,3350.1,0.0,3341.0,-1.07,2.0,7,MXI-9.26,MXI,MMU6
RFUD,2025-08-26,MMU6,3363.1,3363.1,3386.15,3386.15,14940600.0,67492.5,2.0,444,3365.0,0.0,3374.63,1.69,1.0,2,MXI-9.26,MXI,MMU6
RFUD,2025-08-27,MMU6,3354.45,3354.45,3354.45,3354.45,14895179.0,33544.5,1.0,442,3369.95,0.0,3354.45,-0.94,1.0,1,MXI-9.26,MXI,MMU6
RFUD,2025-08-28,MMU6,3386.3,3378.65,3400.0,3378.65,15068779.0,169441.5,5.0,446,3378.65,0.0,3388.83,0.72,1.0,5,MXI-9.26,MXI,MMU6
RFUD,2025-08-29,MMU6,3346.05,3330.0,3346.05,3336.7,14868672.0,200359.5,6.0,444,3348.8,0.0,3339.33,-1.24,1.0,6,MXI-9.26,MXI,MMU6
RFUD,2025-09-01,MMU6,3375.2,3357.7,3428.25,3357.7,15042496.0,338090.5,10.0,448,3357.7,0.0,3380.91,0.63,1.0,10,MXI-9.26,MXI,MMU6
RFUD,2025-09-02,MMU6,3345.7,3330.0,3345.7,3330.0,14977800.0,133372.5,4.0,450,3328.4,0.0,3334.31,-0.83,1.0,4,MXI-9.26,MXI,MMU6
RFUD,2025-09-03,MMU6,3324.35,3319.3,3339.6,3339.6,15028200.0,133076.0,4.0,450,3339.6,0.0,3326.9,0.29,1.0,4,MXI-9.26,MXI,MMU6
RFUD,2025-09-04,MMU6,3364.7,3336.1,3364.7,3336.1,15092958.0,100655.0,3.0,452,3339.15,0.0,3355.17,-0.1,1.0,3,MXI-9.26,MXI,MMU6
RFUD,2025-09-05,MMU6,,,,,15188556.0,,,452,3360.3,0.0,,,,0,MXI-9.26,MXI,MMU6
RFUD,2025-09-08,MMU6,3378.5,3365.95,3378.5,3378.5,15203250.0,269984.0,8.0,450,3378.5,0.0,3374.8,,1.0,8,MXI-9.26,MXI,MMU6
RFUD,2025-09-09,MMU6,3393.65,3393.65,3577.75,3437.25,20553559.0,4187386.5,121.0,598,3437.05,0.0,3460.65,1.74,1.0,72,MXI-9.26,MXI,MMU6
RFUD,2025-09-10,MMU6,3431.95,3396.95,3431.95,3402.1,18439382.0,1399201.0,41.0,542,3402.1,0.0,3412.69,-1.02,5.0,27,MXI-9.26,MXI,MMU6
RFUD,2025-09-11,MMU6,3400.0,3358.75,3404.55,3358.75,17263975.0,1382595.5,41.0,514,3358.75,0.0,3372.18,-1.27,1.0,23,MXI-9.26,MXI,MMU6
RFUD,2025-09-12,MMU6,3360.9,3310.0,3360.9,3313.25,15969865.0,1203734.0,36.0,482,3313.25,0.0,3343.71,-1.35,1.0,18,MXI-9.26,MXI,MMU6
RFUD,2025-09-15,MMU6,3300.0,3276.8,3312.35,3295.0,16343200.0,988299.5,30.0,496,3295.0,0.0,3294.33,-0.55,1.0,28,MXI-9.26,MXI,MMU6
RFUD,2025-09-16,MMU6,3311.5,3228.95,3320.0,3314.0,16627495.0,1213543.0,37.0,502,3312.25,0.0,3279.85,0.58,3.0,33,MXI-9.26,MXI,MMU6
RFUD,2025-09-17,MMU6,3289.7,3281.5,3307.35,3300.0,16500000.0,659352.0,20.0,500,3300.0,0.0,3296.76,-0.42,1.0,20,MXI-9.26,MXI,MMU6
RFUD,2025-09-18,MMU6,3298.85,3298.85,3394.15,3309.05,19324852.0,2938668.5,88.0,584,3309.05,0.0,3339.4,0.27,1.0,60,MXI-9.26,MXI,MMU6
RFUD,2025-09-19,MMU6,3307.95,3225.0,3307.95,3225.0,20511000.0,3461351.5,106.0,636,3225.0,0.0,3265.43,-2.54,1.0,92,MXI-9.26,MXI,MMU6
RFUD,2025-09-22,MMU6,3225.75,3200.0,3226.55,3225.95,21033194.0,1221736.5,38.0,652,3225.95,0.0,3215.1,0.03,1.0,36,MXI-9.26,MXI,MMU6
RFUD,2025-09-23,MMU6,3222.65,3222.65,3258.2,3250.15,22166023.0,1557071.0,48.0,682,3250.15,0.0,3243.9,0.75,1.0,42,MXI-9.26,MXI,MMU6
RFUD,2025-09-24,MMU6,3240.5,3126.75,3243.8,3177.75,19384275.0,4365700.0,138.0,610,3177.75,0.0,3163.55,-2.23,1.0,112,MXI-9.26,MXI,MMU6
RFUD,2025-09-25,MMU6,3179.95,3168.1,3179.95,3171.35,19260750.0,126993.5,4.0,610,3157.5,0.0,3174.84,-0.2,1.0,4,MXI-9.26,MXI,MMU6
RFUD,2025-09-26,MMU6,3150.05,3150.05,3170.15,3170.15,19401318.0,284296.5,9.0,612,3170.15,0.0,3158.85,-0.04,1.0,9,MXI-9.26,MXI,MMU6
RFUD,2025-09-29,MMU6,3166.05,3120.1,3167.35,3120.1,19843836.0,786694.0,25.0,636,3120.1,0.0,3146.78,-1.58,1.0,25,MXI-9.26,MXI,MMU6
RFUD,2025-09-30,MMU6,3110.8,3085.95,3111.85,3110.65,19908160.0,558124.0,18.0,640,3110.65,0.0,3100.69,-0.3,1.0,18,MXI-9.26,MXI,MMU6
RFUD,2025-10-01,MMU6,3104.7,3089.35,3127.85,3096.1,21036480.0,841064.0,27.0,680,3093.6,0.0,3115.05,-0.47,1.0,24,MXI-9.26,MXI,MMU6
RFUD,2025-10-02,MMU6,3071.95,3069.6,3072.95,3072.95,20711683.0,184305.5,6.0,674,3072.95,0.0,3071.76,-0.75,1.0,6,MXI-9.26,MXI,MMU6
RFUD,2025-10-03,MMU6,3069.9,3018.85,3090.45,3040.0,19942400.0,1587616.0,52.0,656,3040.0,0.0,3053.11,-1.07,1.0,43,MXI-9.26,MXI,MMU6
RFUD,2025-10-06,MMU6,3021.4,2981.55,3085.1,3085.1,21156583.0,1124164.5,37.0,686,3084.05,0.0,3038.28,1.48,1.0,35,MXI-9.26,MXI,MMU6
RFUD,2025-10-07,MMU6,3077.15,3073.8,3097.2,3090.7,21140388.0,740612.0,24.0,684,3090.7,0.0,3085.88,0.18,1.0,23,MXI-9.26,MXI,MMU6
RFUD,2025-10-08,MMU6,3087.3,2970.0,3109.35,2989.2,20087424.0,2348568.5,77.0,672,2989.2,0.0,3050.09,-3.28,1.0,68,MXI-9.26,MXI,MMU6
RFUD,2025-10-09,MMU6,2981.1,2949.4,3073.05,3068.0,21046480.0,2694029.0,89.0,686,3068.0,0.0,3027.0,2.64,2.0,77,MXI-9.26,MXI,MMU6
RFUD,2025-10-10,MMU6,3064.75,3017.55,3064.75,3017.55,20299869.0,790245.0,26.0,674,3011.85,0.0,3039.4,-1.64,1.0,20,MXI-9.26,MXI,MMU6
RFUD,2025-10-13,MMU6,3007.7,2993.15,3041.55,3011.95,21324606.0,2800944.0,93.0,708,3011.95,0.0,3011.77,-0.19,2.0,75,MXI-9.26,MXI,MMU6
RFUD,2025-10-14,MMU6,3020.4,2971.15,3022.55,2987.5,22379625.0,1017198.0,34.0,750,2983.95,0.0,2991.76,-0.81,1.0,29,MXI-9.26,MXI,MMU6
RFUD,2025-10-15,MMU6,2981.05,2963.65,3001.55,2983.1,24222772.0,1760998.5,59.0,812,2983.1,0.0,2984.74,-0.15,1.0,51,MXI-9.26,MXI,MMU6
RFUD,2025-10-16,MMU6,2990.95,2969.05,3051.1,3035.55,25437909.0,2008298.5,67.0,838,3035.55,0.0,2997.46,1.76,1.0,57,MXI-9.26,MXI,MMU6
