TRADEDATE,BOARDID,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR,TRADE_SESSION_DATE,Ticker
2022-09-14,TQBR,МордЭнСб,MRSB,224,1896090.0,0.343,0.34,0.365,0.36,0.356,0.36,5320000,0.356,0.356,0.36,1896090.0,1896090.0,1896090.0,0,3,SUR,4.35,,MRSB
2022-09-14,TQBR,+МосЭнерго,MSNG,1230,16785261.5,1.89,1.845,1.8905,1.8535,1.858,1.8535,9033000,1.858,1.858,1.8535,16785261.5,16785261.5,16785261.5,0,3,SUR,-1.15,,MSNG
2022-09-14,TQBR,РСетиМР ао,MSRS,2468,40129407.0,1.005,0.9805,1.07,1.0635,1.042,1.0635,38516000,1.042,1.042,1.0635,40129407.0,40129407.0,40129407.0,0,3,SUR,5.82,,MSRS
2022-09-14,TQBR,Мечел ао,MTLR,19071,270442256.48,128.07,123.11,128.07,126.5,124.91,126.5,2165046,124.91,124.91,126.5,270442256.48,270442256.48,270442256.48,0,3,SUR,-0.78,,MTLR
2022-09-14,TQBR,Мечел ап,MTLRP,9433,153288622.0,174.0,166.5,174.9,172.1,169.85,172.1,902440,169.85,169.85,172.1,153288622.0,153288622.0,153288622.0,0,3,SUR,-0.69,,MTLRP
2022-09-14,TQBR,МТС-ао,MTSS,10733,241078619.5,237.6,235.35,238.0,237.55,236.7,237.7,1018470,236.7,236.7,237.55,233362817.0,233362817.0,233362817.0,0,3,SUR,-0.02,,MTSS
2022-09-14,TQBR,М.видео,MVID,3460,22516529.4,213.9,210.7,213.9,212.6,211.9,212.6,106277,211.9,211.9,212.6,22516529.4,22516529.4,22516529.4,0,3,SUR,-0.61,,MVID
2022-09-14,TQBR,НКНХ ао,NKNC,348,2648732.0,97.75,97.5,98.45,97.75,97.8,97.75,27090,97.8,97.8,97.75,2648732.0,2648732.0,2648732.0,0,3,SUR,-0.26,,NKNC
2022-09-14,TQBR,НКНХ ап,NKNCP,1350,25293271.4,78.5,78.22,80.3,79.82,79.4,79.82,318590,79.4,79.4,79.82,25293271.4,25293271.4,25293271.4,0,3,SUR,1.01,,NKNCP
2022-09-14,TQBR,НЛМК ао,NLMK,23116,505633955.6,118.34,115.32,118.34,118.08,117.0,117.84,4321970,116.92,116.92,118.08,463761253.8,463761253.8,463761253.8,0,3,SUR,-0.42,,NLMK
2022-09-14,TQBR,НМТП ао,NMTP,1575,8806511.0,5.055,5.0,5.15,5.075,5.055,5.075,1741900,5.055,5.055,5.075,8806511.0,8806511.0,8806511.0,0,3,SUR,-0.49,,NMTP
2022-09-14,TQBR,iНаукаСвяз,NSVZ,983,8617695.0,149.0,147.5,169.5,149.0,158.5,150.0,54320,158.5,158.5,149.0,8617695.0,8617695.0,8617695.0,0,3,SUR,0.0,,NSVZ
2022-09-14,TQBR,Новатэк ао,NVTK,31514,992789375.6,1179.0,1156.8,1180.0,1175.0,1166.8,1175.4,850900,1166.2,1166.2,1175.0,940039896.6,940039896.6,940039896.6,0,3,SUR,-0.31,,NVTK
2022-09-14,TQBR,ОГК-2 ао,OGKB,4916,63388234.4,0.547,0.5355,0.5478,0.5411,0.5407,0.5411,117223000,0.5407,0.5407,0.5411,63388234.4,63388234.4,63388234.4,0,3,SUR,-1.28,,OGKB
2022-09-14,TQBR,ОМЗ-ап,OMZZP,51,273220.0,4510.0,4300.0,4510.0,4470.0,4405.0,4470.0,62,,4440.0,4470.0,0.0,501960.0,0.0,0,3,SUR,-0.67,,OMZZP
2022-09-14,TQBR,Озон,OZON,9141,177986900.5,1443.5,1405.0,1452.5,1438.0,1423.0,1436.0,125074,1422.5,1422.5,1438.0,168165426.0,168165426.0,168165426.0,0,3,SUR,-0.52,,OZON
2022-09-14,TQBR,ПавлАвт ао,PAZA,17,105880.0,5800.0,5500.0,5800.0,5560.0,5580.0,5560.0,19,,5640.0,5560.0,0.0,501920.0,0.0,0,3,SUR,-0.71,,PAZA
2022-09-14,TQBR,ФосАгро ао,PHOR,40705,2184085155.0,7795.0,7560.0,7807.0,7600.0,7647.0,7631.0,285586,7649.0,7649.0,7600.0,2098086849.0,2098086849.0,2098086849.0,0,3,SUR,-3.51,,PHOR
2022-09-14,TQBR,ПИК ао,PIKK,21163,521578267.6,805.2,775.7,805.2,787.0,785.6,786.9,663965,785.6,785.6,787.0,479398108.1,479398108.1,479398108.1,0,3,SUR,-2.05,,PIKK
2022-09-14,TQBR,Полюс,PLZL,11158,550129584.0,8136.5,8019.0,8168.0,8100.0,8089.0,8152.0,68009,8086.5,8086.5,8100.0,517745852.0,517745852.0,517745852.0,0,3,SUR,-0.37,,PLZL
2022-09-14,TQBR,ПермьЭнСб,PMSB,167,1332610.0,111.6,111.0,111.9,111.9,111.7,111.9,11930,111.7,111.7,111.9,1332610.0,1332610.0,1332610.0,0,3,SUR,0.27,,PMSB
2022-09-14,TQBR,Polymetal,POLY,28014,391773029.3,413.0,396.4,413.3,405.8,403.6,407.0,970805,403.4,403.4,405.8,370160932.9,370160932.9,370160932.9,0,3,SUR,-1.52,,POLY
2022-09-14,TQBR,Приморье,PRMB,19,857400.0,37000.0,36400.0,38800.0,36600.0,37200.0,36600.0,23,37200.0,37200.0,36600.0,857400.0,857400.0,857400.0,0,3,SUR,-2.14,,PRMB
2022-09-14,TQBR,iNanduQPLC,QIWI,1045,6020648.5,360.0,352.0,360.5,355.5,354.5,354.5,16973,354.5,354.5,355.5,5135696.5,5135696.5,5135696.5,0,3,SUR,-1.94,,QIWI
2022-09-14,TQBR,ГК РБК ао,RBCM,62,119237.0,2.934,2.928,2.948,2.94,2.936,2.94,40600,,2.956,2.94,0.0,500607.4,0.0,0,3,SUR,0.0,,RBCM
2022-09-14,TQBR,РДБанк ао,RDRB,193,2754940.0,194.0,190.0,194.0,194.0,192.0,194.0,14380,192.0,192.0,194.0,2754940.0,2754940.0,2754940.0,0,3,SUR,0.0,,RDRB
2022-09-14,TQBR,РГС СК ао,RGSS,2118,9358585.2,0.188,0.1754,0.1892,0.1788,0.1788,0.1788,52342000,0.1788,0.1788,0.1788,9358585.2,9358585.2,9358585.2,0,3,SUR,-4.89,,RGSS
2022-09-14,TQBR,ЭнергияРКК,RKKE,1364,16632090.0,6210.0,6190.0,6860.0,6600.0,6570.0,6600.0,2532,6570.0,6570.0,6600.0,16632090.0,16632090.0,16632090.0,0,3,SUR,6.11,,RKKE
2022-09-14,TQBR,Русолово,ROLO,1108,4942449.5,7.51,7.285,7.61,7.42,7.405,7.42,667400,7.405,7.405,7.42,4942449.5,4942449.5,4942449.5,0,3,SUR,-1.92,,ROLO
2022-09-14,TQBR,Роснефть,ROSN,60737,1477499002.15,373.0,366.9,377.5,376.4,371.4,375.75,3978478,371.15,371.15,376.4,1396345380.8,1396345380.8,1396345380.8,0,3,SUR,0.63,,ROSN
2022-09-14,TQBR,РОСИНТЕРао,ROST,233,1101118.0,47.2,45.8,48.6,47.4,47.2,47.4,23320,47.2,47.2,47.4,1101118.0,1101118.0,1101118.0,0,3,SUR,0.42,,ROST
2022-09-14,TQBR,Россети ао,RSTI,3914,35575998.9,0.6015,0.5952,0.6048,0.5999,0.5993,0.6028,59360000,0.5988,0.5988,0.5999,29004488.6,29004488.6,29004488.6,0,3,SUR,-0.28,,RSTI
2022-09-14,TQBR,ГР Ростов,RTGZ,3,72900.0,23700.0,23700.0,24600.0,24600.0,24300.0,24600.0,3,,24500.0,24600.0,0.0,513500.0,0.0,0,3,SUR,0.82,,RTGZ
2022-09-14,TQBR,Ростел -ао,RTKM,4276,78683942.0,60.37,59.91,60.48,60.31,60.12,60.22,1308830,60.11,60.11,60.31,72188074.2,72188074.2,72188074.2,0,3,SUR,-0.07,,RTKM
2022-09-14,TQBR,Ростел -ап,RTKMP,995,5280295.5,61.35,60.5,61.35,61.0,60.85,61.0,86800,60.85,60.85,61.0,5280295.5,5280295.5,5280295.5,0,3,SUR,-0.25,,RTKMP
2022-09-14,TQBR,ТНСэнРст,RTSB,2418,9884034.0,0.554,0.554,0.714,0.606,0.64,0.606,15420000,0.64,0.64,0.606,9884034.0,9884034.0,9884034.0,0,3,SUR,9.78,,RTSB
2022-09-14,TQBR,РУСАЛ ао,RUAL,19011,295545413.5,48.75,47.5,48.85,47.88,47.935,47.9,6165370,47.94,47.94,47.88,277153381.55,277153381.55,277153381.55,0,3,SUR,-1.94,,RUAL
2022-09-14,TQBR,СамарЭн-ао,SAGO,24,85126.0,1.186,1.184,1.208,1.204,1.198,1.204,71000,,1.186,1.204,0.0,506378.0,0.0,0,3,SUR,0.5,,SAGO
2022-09-14,TQBR,СамарЭн-ап,SAGOP,3,7204.0,1.2,1.2,1.202,1.202,1.2,1.202,6000,,1.196,1.202,0.0,501078.0,0.0,0,3,SUR,0.5,,SAGOP
2022-09-14,TQBR,СаратЭн-ао,SARE,105,718060.0,0.1172,0.1112,0.1182,0.1138,0.1128,0.1138,6370000,0.1128,0.1128,0.1138,718060.0,718060.0,718060.0,0,3,SUR,-2.74,,SARE
2022-09-14,TQBR,Сбербанк,SBER,127945,8599239020.7,136.6,135.2,139.29,139.1,136.85,138.9,62838520,136.73,136.73,139.1,8091830466.2,8091830466.2,8091830466.2,0,3,SUR,1.39,,SBER
2022-09-14,TQBR,Сбербанк-п,SBERP,23350,566141765.3,130.44,128.5,131.96,131.77,129.79,131.4,4362090,129.69,129.69,131.77,532405998.7,532405998.7,532405998.7,0,3,SUR,0.98,,SBERP
2022-09-14,TQBR,Селигдар,SELG,2527,15968276.1,46.4,45.85,46.75,46.11,46.09,46.11,346450,46.09,46.09,46.11,15968276.1,15968276.1,15968276.1,0,3,SUR,-0.63,,SELG
2022-09-14,TQBR,ЭсЭфАй ао,SFIN,477,12668930.0,490.0,486.0,531.2,505.6,512.2,505.0,24730,512.2,512.2,505.6,12668930.0,12668930.0,12668930.0,0,3,SUR,3.02,,SFIN
2022-09-14,TQBR,Сегежа,SGZH,22858,433673360.3,7.23,7.08,7.318,7.11,7.163,7.11,60511800,7.167,7.167,7.11,433673360.3,433673360.3,433673360.3,0,3,SUR,0.84,,SGZH
2022-09-14,TQBR,Сахэнер ао,SLEN,101,426274.5,3.14,3.06,3.195,3.195,3.17,3.195,134500,,3.16,3.195,0.0,505206.5,0.0,0,3,SUR,2.9,,SLEN
2022-09-14,TQBR,Сургнфгз,SNGS,7172,232533495.5,26.06,25.6,26.085,25.995,25.855,26.015,8993800,25.845,25.845,25.995,218755565.5,218755565.5,218755565.5,0,3,SUR,0.04,,SNGS
2022-09-14,TQBR,Сургнфгз-п,SNGSP,11444,291978290.5,29.055,28.755,29.17,29.06,29.035,29.115,10055700,29.03,29.03,29.06,277503534.5,277503534.5,277503534.5,0,3,SUR,0.21,,SNGSP
2022-09-14,TQBR,СОЛЛЕРС,SVAV,350,3141035.0,224.5,216.0,224.5,216.5,218.5,216.5,14360,218.5,218.5,216.5,3141035.0,3141035.0,3141035.0,0,3,SUR,-2.91,,SVAV
2022-09-14,TQBR,ТамбЭнСб,TASB,133,276613.5,0.5085,0.4965,0.524,0.514,0.513,0.5115,539000,,0.5115,0.514,0.0,500449.0,0.0,0,3,SUR,0.79,,TASB
2022-09-14,TQBR,ТамбЭнСб-п,TASBP,20,111380.0,0.445,0.44,0.451,0.444,0.4455,0.444,250000,,0.444,0.444,0.0,501660.0,0.0,0,3,SUR,0.45,,TASBP
2022-09-14,TQBR,Татнфт 3ао,TATN,9727,187031753.2,441.0,435.2,443.3,443.2,438.8,443.0,425933,438.9,438.9,443.2,173506493.4,173506493.4,173506493.4,0,3,SUR,0.45,,TATN
2022-09-14,TQBR,Татнфт 3ап,TATNP,8258,83587105.9,413.6,407.0,413.6,411.5,410.1,413.0,203845,409.9,409.9,411.5,78574463.5,78574463.5,78574463.5,0,3,SUR,-0.17,,TATNP
2022-09-14,TQBR,ТКСХолд ао,TCSG,34218,1088226171.5,3024.0,2868.0,3024.5,2972.0,2943.0,2994.0,369789,2940.0,2940.0,2972.0,1016898640.5,1016898640.5,1016898640.5,0,3,SUR,-0.53,,TCSG
2022-09-14,TQBR,ТГК-1,TGKA,6240,79398984.2,0.008998,0.008602,0.008998,0.008906,0.008798,0.008906,9023700000,0.008798,0.008798,0.008906,79398984.2,79398984.2,79398984.2,0,3,SUR,-0.27,,TGKA
2022-09-14,TQBR,ТГК-2,TGKB,81,659125.0,0.004035,0.003935,0.004035,0.003965,0.00397,0.003965,166000000,0.00397,0.00397,0.003965,659125.0,659125.0,659125.0,0,3,SUR,-0.63,,TGKB
2022-09-14,TQBR,ТГК-2 ап,TGKBP,368,1139601.0,0.00605,0.00561,0.00605,0.00593,0.00583,0.00593,195400000,0.00583,0.00583,0.00593,1139601.0,1139601.0,1139601.0,0,3,SUR,0.85,,TGKBP
2022-09-14,TQBR,Квадра-п,TGKDP,0,0.0,,,,0.01014,,,0,,0.01007,0.01014,0.0,517527.0,0.0,0,3,SUR,,,TGKDP
2022-09-14,TQBR,ТГК-14,TGKN,92,734770.0,0.00266,0.00255,0.00266,0.00256,0.00259,0.00257,284000000,0.00259,0.00259,0.00256,734770.0,734770.0,734770.0,0,3,SUR,-1.91,,TGKN
2022-09-14,TQBR,Транснф ап,TRNFP,634,115338450.0,100950.0,99450.0,100950.0,100200.0,100050.0,100650.0,1153,100000.0,100000.0,100200.0,108509550.0,108509550.0,108509550.0,0,3,SUR,-0.25,,TRNFP
2022-09-14,TQBR,ТЗА ао,TUZA,164,720540.0,96.5,94.0,97.5,97.0,95.5,97.0,7550,95.5,95.5,97.0,720540.0,720540.0,720540.0,0,3,SUR,-1.02,,TUZA
2022-09-14,TQBR,ЮжКузб. ао,UKUZ,203,1225814.0,1228.0,1200.0,1340.0,1340.0,1276.0,1340.0,961,1276.0,1276.0,1340.0,1225814.0,1225814.0,1225814.0,0,3,SUR,7.89,,UKUZ
2022-09-14,TQBR,iАвиастКао,UNAC,1242,7131305.5,0.6,0.58,0.6,0.587,0.586,0.587,12171000,0.586,0.586,0.587,7131305.5,7131305.5,7131305.5,0,3,SUR,-1.92,,UNAC
2022-09-14,TQBR,ЮУНК ао,UNKL,5021,85141800.0,6330.0,6280.0,8850.0,8430.0,7890.0,8430.0,10795,7890.0,7890.0,8430.0,85141800.0,85141800.0,85141800.0,0,3,SUR,33.18,,UNKL
2022-09-14,TQBR,УрКузница,URKZ,4,73620.0,14740.0,14680.0,14740.0,14680.0,14720.0,14680.0,5,,15180.0,14680.0,0.0,500800.0,0.0,0,3,SUR,-2.13,,URKZ
2022-09-14,TQBR,УралСиб ао,USBN,272,1399150.0,0.0772,0.074,0.0784,0.0763,0.0753,0.0763,18570000,0.0753,0.0753,0.0763,1399150.0,1399150.0,1399150.0,0,3,SUR,-1.17,,USBN
2022-09-14,TQBR,ЮТэйр ао,UTAR,269,2442615.0,8.59,8.27,8.65,8.32,8.36,8.32,292300,8.36,8.36,8.32,2442615.0,2442615.0,2442615.0,0,3,SUR,-3.14,,UTAR
2022-09-14,TQBR,Варьеган,VJGZ,146,616888.0,1232.0,1232.0,1299.0,1244.0,1262.0,1244.0,489,1262.0,1262.0,1244.0,616888.0,616888.0,616888.0,0,3,SUR,1.14,,VJGZ
2022-09-14,TQBR,Варьеган-п,VJGZP,141,807320.0,574.0,562.0,579.0,569.0,569.0,569.0,1420,569.0,569.0,569.0,807320.0,807320.0,807320.0,0,3,SUR,-0.7,,VJGZP
2022-09-14,TQBR,"МКПАО ""ВК""",VKCO,17120,309420433.6,460.0,451.0,467.6,466.4,459.2,464.8,673807,459.0,459.0,466.4,294284023.8,294284023.8,294284023.8,0,3,SUR,0.65,,VKCO
2022-09-14,TQBR,ТНСэнВорон,VRSB,477,3943626.0,154.0,151.4,158.0,154.8,154.8,154.8,25490,154.8,154.8,154.8,3943626.0,3943626.0,3943626.0,0,3,SUR,1.57,,VRSB
2022-09-14,TQBR,ВСМПО-АВСМ,VSMO,139,25708780.0,57060.0,56920.0,57460.0,57080.0,57260.0,57080.0,449,57260.0,57260.0,57080.0,25708780.0,25708780.0,25708780.0,0,3,SUR,0.04,,VSMO
2022-09-14,TQBR,ВТБ ао,VTBR,39562,883483938.8,0.0199,0.01965,0.020105,0.02002,0.019855,0.020045,44495730000,0.01984,0.01984,0.02002,791412766.45,791412766.45,791412766.45,0,3,SUR,0.5,,VTBR
2022-09-14,TQBR,ЦМТ ао,WTCM,37,304246.0,7.9,7.88,8.06,8.0,7.96,8.0,38200,,7.94,8.0,0.0,506734.0,0.0,0,3,SUR,0.5,,WTCM
2022-09-14,TQBR,ЦМТ ап,WTCMP,33,80396.0,6.88,6.84,7.0,7.0,6.94,7.0,11600,,6.82,7.0,0.0,508066.0,0.0,0,3,SUR,0.86,,WTCMP
2022-09-14,TQBR,ЯТЭК ао,YAKG,625,5331938.0,111.3,107.0,111.3,109.75,109.2,109.75,48830,109.2,109.2,109.75,5331938.0,5331938.0,5331938.0,0,3,SUR,-1.39,,YAKG
2022-09-14,TQBR,Yandex clA,YNDX,31063,1125926848.8,2193.2,2109.4,2193.2,2172.0,2154.8,2167.4,522539,2153.8,2153.8,2172.0,1043347532.4,1043347532.4,1043347532.4,0,3,SUR,-1.1,,YNDX
2022-09-14,TQBR,ЗИЛ ао,ZILL,144,1270705.0,2510.0,2430.0,2510.0,2445.0,2460.0,2450.0,517,2460.0,2460.0,2445.0,1270705.0,1270705.0,1270705.0,0,3,SUR,-2.0,,ZILL
2022-09-15,TQBR,Система ао,AFKS,11088,201082829.9,14.87,14.611,14.87,14.81,14.761,14.79,13622500,14.757,14.757,14.81,189742878.0,189742878.0,189742878.0,0,3,SUR,-0.01,,AFKS
2022-09-15,TQBR,Аэрофлот,AFLT,13636,150459211.8,29.48,29.06,29.54,29.28,29.3,29.38,5134990,29.3,29.3,29.28,136780933.0,136780933.0,136780933.0,0,3,SUR,0.0,,AFLT
2022-09-15,TQBR,АЛРОСА ао,ALRS,44711,1236682391.0,78.55,77.24,79.6,77.76,78.36,77.73,15781450,78.38,78.38,77.76,1193711357.6,1193711357.6,1193711357.6,0,3,SUR,-0.96,,ALRS
2022-09-15,TQBR,БСП ао,BSPB,1598,10939523.2,92.01,91.7,92.41,92.03,92.1,92.03,118780,92.1,92.1,92.03,10939523.2,10939523.2,10939523.2,0,3,SUR,0.02,,BSPB
2022-09-15,TQBR,МКБ ао,CBOM,10542,462982121.9,6.038,5.935,6.056,5.947,5.995,5.956,77231700,5.996,5.996,5.947,454075971.1,454075971.1,454075971.1,0,3,SUR,-1.28,,CBOM
2022-09-15,TQBR,СевСт-ао,CHMF,19293,487297061.0,770.2,761.2,788.0,770.2,772.6,775.2,630761,772.6,772.6,770.2,474599333.2,474599333.2,474599333.2,0,3,SUR,0.73,,CHMF
2022-09-15,TQBR,Телеграф,CNTL,138,629222.0,10.22,10.1,10.32,10.16,10.22,10.18,61600,10.22,10.22,10.16,629222.0,629222.0,629222.0,0,3,SUR,-1.17,,CNTL
2022-09-15,TQBR,Телеграф-п,CNTLP,158,543746.0,7.44,7.16,7.44,7.26,7.26,7.22,74900,7.26,7.26,7.26,543746.0,543746.0,543746.0,0,3,SUR,0.84,,CNTLP
2022-09-15,TQBR,ДЭК ао,DVEC,445,5189513.0,1.006,0.994,1.04,1.011,1.016,1.013,5109000,1.016,1.016,1.011,5189513.0,5189513.0,5189513.0,0,3,SUR,1.5,,DVEC
2022-09-15,TQBR,Электрцинк,ELTZ,19267,159158606.0,453.0,350.0,483.5,350.0,417.0,350.0,381591,417.0,417.0,350.0,159158606.0,159158606.0,159158606.0,0,3,SUR,-20.45,,ELTZ
2022-09-15,TQBR,ЭталонГруп,ETLN,3293,20730113.04,68.7,67.4,68.9,68.5,68.2,68.5,303928,68.2,68.2,68.5,20730113.04,20730113.04,20730113.04,0,3,SUR,-0.38,,ETLN
2022-09-15,TQBR,Россети,FEES,8270,137315800.6,0.09678,0.0964,0.09888,0.0981,0.09802,0.09812,1400880000,0.09804,0.09804,0.0981,129272639.2,129272639.2,129272639.2,0,3,SUR,1.83,,FEES
2022-09-15,TQBR,ГАЗПРОМ ао,GAZP,68179,5391572918.9,243.32,241.91,244.3,243.9,243.25,243.68,22166490,243.2,243.2,243.9,5101434962.1,5101434962.1,5101434962.1,0,3,SUR,0.15,,GAZP
2022-09-15,TQBR,GLTR-гдр,GLTR,8295,86203157.2,349.6,339.5,353.2,350.05,345.55,349.2,249452,345.3,345.3,350.05,80464508.6,80464508.6,80464508.6,0,3,SUR,0.2,,GLTR
2022-09-15,TQBR,ГМКНорНик,GMKN,27423,1971184984.0,16220.0,16152.0,16444.0,16232.0,16284.0,16212.0,121007,16292.0,16292.0,16232.0,1914744580.0,1914744580.0,1914744580.0,0,3,SUR,-0.01,,GMKN
2022-09-15,TQBR,HHRU-адр,HHRU,680,6970251.0,1335.0,1325.0,1371.0,1355.0,1348.0,1348.0,5172,1346.0,1346.0,1355.0,5280458.0,5280458.0,5280458.0,0,3,SUR,-0.15,,HHRU
2022-09-15,TQBR,РусГидро,HYDR,8204,80604046.2,0.8015,0.799,0.812,0.8032,0.8054,0.803,100079000,0.8055,0.8055,0.8032,77962080.5,77962080.5,77962080.5,0,3,SUR,0.26,,HYDR
2022-09-15,TQBR,Ижсталь2ао,IGST,64,384918.0,3020.0,2974.0,3088.0,3012.0,3008.0,3012.0,128,,3008.0,3012.0,0.0,511230.0,0.0,0,3,SUR,-0.2,,IGST
2022-09-15,TQBR,Ижсталь ап,IGSTP,35,128242.0,2440.0,2394.0,2440.0,2404.0,2420.0,2396.0,53,,2402.0,2404.0,0.0,504618.0,0.0,0,3,SUR,0.17,,IGSTP
2022-09-15,TQBR,ИнтерРАОао,IRAO,14052,196125223.3,3.26,3.2075,3.3,3.2615,3.259,3.253,60180900,3.259,3.259,3.2615,187371247.75,187371247.75,187371247.75,0,3,SUR,0.06,,IRAO
2022-09-15,TQBR,КАМАЗ,KMAZ,5584,88112064.0,90.2,90.1,96.6,95.3,93.7,95.3,940610,93.7,93.7,95.3,88112064.0,88112064.0,88112064.0,0,3,SUR,5.3,,KMAZ
2022-09-15,TQBR,РСетКубань,KUBE,21,63641.0,55.9,55.5,56.2,55.9,55.8,55.9,1140,,55.9,55.9,0.0,500187.0,0.0,0,3,SUR,0.0,,KUBE
2022-09-15,TQBR,КузнецкийБ,KUZB,183,358377.2,0.01886,0.01886,0.01945,0.01909,0.01924,0.01919,18630000,,0.0192,0.01909,0.0,508107.0,0.0,0,3,SUR,0.95,,KUZB
2022-09-15,TQBR,ОргСинт ао,KZOS,808,8315119.0,97.8,95.7,97.8,96.0,96.5,96.0,86150,96.5,96.5,96.0,8315119.0,8315119.0,8315119.0,0,3,SUR,-0.83,,KZOS
2022-09-15,TQBR,ОргСинт ап,KZOSP,3323,28029238.8,22.9,22.11,23.69,22.7,23.06,22.7,1215240,23.06,23.06,22.7,28029238.8,28029238.8,28029238.8,0,3,SUR,-0.66,,KZOSP
2022-09-15,TQBR,Лента ао,LENT,1085,5690527.5,872.5,872.5,889.0,873.5,880.0,875.0,6468,880.0,880.0,873.5,5690527.5,5690527.5,5690527.5,0,3,SUR,-0.11,,LENT
2022-09-15,TQBR,ЛУКОЙЛ,LKOH,35540,2724604933.5,4471.0,4436.0,4558.0,4550.0,4511.5,4530.0,603939,4510.5,4510.5,4550.0,2630380666.5,2630380666.5,2630380666.5,0,3,SUR,1.3,,LKOH
2022-09-15,TQBR,ЛЭСК ао,LPSB,4850,55048105.0,8.6,8.6,12.0,12.0,11.1,12.0,4963800,11.1,11.1,12.0,55048105.0,55048105.0,55048105.0,0,3,SUR,39.53,,LPSB
2022-09-15,TQBR,РСетиЛЭ,LSNG,380,3530681.0,7.1,6.94,7.12,7.09,7.05,7.09,500700,7.05,7.05,7.09,3530681.0,3530681.0,3530681.0,0,3,SUR,0.0,,LSNG
2022-09-15,TQBR,РСетиЛЭ-п,LSNGP,1000,7590593.5,127.5,126.5,128.25,126.75,126.9,126.75,59810,126.9,126.9,126.75,7590593.5,7590593.5,7590593.5,0,3,SUR,-0.16,,LSNGP
2022-09-15,TQBR,ЛСР ао,LSRG,3218,52985076.8,637.0,622.6,637.0,634.6,629.2,634.6,84215,629.2,629.2,634.6,52985076.8,52985076.8,52985076.8,0,3,SUR,0.44,,LSRG
2022-09-15,TQBR,ММК,MAGN,27392,348675704.3,29.27,29.09,29.815,29.7,29.5,29.785,11823690,29.475,29.475,29.7,329239750.65,329239750.65,329239750.65,0,3,SUR,1.76,,MAGN
2022-09-15,TQBR,Магнит ао,MGNT,16539,785753537.5,5558.0,5480.0,5570.0,5565.5,5522.5,5555.5,142249,5522.5,5522.5,5565.5,747750654.5,747750654.5,747750654.5,0,3,SUR,-0.04,,MGNT
2022-09-15,TQBR,МГТС-4ап,MGTSP,156,1091098.0,914.0,904.0,918.0,904.0,906.0,904.0,1203,906.0,906.0,904.0,1091098.0,1091098.0,1091098.0,0,3,SUR,-0.22,,MGTSP
2022-09-15,TQBR,МосБиржа,MOEX,19548,370141071.3,94.2,94.04,96.6,95.75,95.47,95.54,3876880,95.47,95.47,95.75,349337451.2,349337451.2,349337451.2,0,3,SUR,1.44,,MOEX
2022-09-15,TQBR,РСетиЦП ао,MRKP,370,3837193.0,0.1758,0.1732,0.1765,0.1749,0.175,0.1749,21930000,0.175,0.175,0.1749,3837193.0,3837193.0,3837193.0,0,3,SUR,-0.4,,MRKP
2022-09-15,TQBR,МордЭнСб,MRSB,166,1082630.0,0.374,0.35,0.375,0.356,0.362,0.356,2990000,0.362,0.362,0.356,1082630.0,1082630.0,1082630.0,0,3,SUR,-1.11,,MRSB
2022-09-15,TQBR,+МосЭнерго,MSNG,1411,24856606.5,1.8775,1.843,1.888,1.8565,1.863,1.8565,13343000,1.863,1.863,1.8565,24856606.5,24856606.5,24856606.5,0,3,SUR,0.16,,MSNG
2022-09-15,TQBR,РСетиМР ао,MSRS,4565,81224871.5,1.0635,1.002,1.1745,1.12,1.105,1.12,73501000,1.105,1.105,1.12,81224871.5,81224871.5,81224871.5,0,3,SUR,5.31,,MSRS
2022-09-15,TQBR,Мечел ао,MTLR,35511,526904568.64,124.01,122.21,126.0,122.43,123.65,122.43,4261282,123.65,123.65,122.43,526904568.64,526904568.64,526904568.64,0,3,SUR,-3.22,,MTLR
2022-09-15,TQBR,Мечел ап,MTLRP,3583,102203034.0,167.4,166.85,169.75,167.4,168.35,167.4,607010,168.35,168.35,167.4,102203034.0,102203034.0,102203034.0,0,3,SUR,-2.73,,MTLRP
2022-09-15,TQBR,МТС-ао,MTSS,14499,281381152.0,238.05,236.6,240.0,239.4,238.3,238.2,1180250,238.4,238.4,239.4,272926970.0,272926970.0,272926970.0,0,3,SUR,0.21,,MTSS
2022-09-15,TQBR,М.видео,MVID,2435,16165543.5,213.0,212.0,213.6,213.2,212.9,213.2,75944,212.9,212.9,213.2,16165543.5,16165543.5,16165543.5,0,3,SUR,0.28,,MVID
2022-09-15,TQBR,НКНХ ао,NKNC,318,1390330.5,98.2,96.6,98.2,97.2,97.35,97.2,14280,97.35,97.35,97.2,1390330.5,1390330.5,1390330.5,0,3,SUR,-0.56,,NKNC
2022-09-15,TQBR,НКНХ ап,NKNCP,832,5943483.6,80.28,78.58,80.28,79.08,79.38,79.08,74880,79.38,79.38,79.08,5943483.6,5943483.6,5943483.6,0,3,SUR,-0.93,,NKNCP
